area,city,lattitude,logitude,property_type,bedrooms,bathrooms,land_area,building_area,floors,maid_bedrooms,maid_bathrooms,certificate,voltage,building_age,year,condition,garage,carport,price
Cibubur, Bekasi,-6.3551787,106.8646203,rumah,2.0,2.0,60.0,48.0,1.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,bagus,1,1,500000000.0
Cibubur, Bekasi,-6.3551787,106.8646203,rumah,2.0,1.0,90.0,70.0,1.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,1.0,2021.0,bagus,0,1,1150000000.0
Cibubur, Bekasi,-6.3551787,106.8646203,rumah,2.0,1.0,72.0,60.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,1.0,2021.0,bagus,1,1,599000000.0
Cibubur, Bekasi,-6.3551787,106.8646203,rumah,3.0,3.0,121.0,105.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,1,1,1560000000.0
Cibubur, Bekasi,-6.3551787,106.8646203,rumah,3.0,3.0,84.0,77.0,2.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,2.0,2020.0,baru,0,1,1180000000.0
Cibubur, Bekasi,-6.3551787,106.8646203,rumah,3.0,2.0,84.0,77.0,2.0,1.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,0,1,1180000000.0
Cibubur, Bekasi,-6.3551787,106.8646203,rumah,3.0,2.0,95.0,60.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,0,1,990000000.0
Cibubur, Bekasi,-6.3551787,106.8646203,rumah,3.0,2.0,84.0,91.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,0,1,800000000.0
Cibubur, Bekasi,-6.3551787,106.8646203,rumah,2.0,1.0,72.0,40.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,baru,1,1,718000000.0
Cibubur, Bekasi,-6.3551787,106.8646203,rumah,3.0,2.0,60.0,64.0,2.0,0.0,0.0,hgb - hak guna bangunan,2200 mah,0.0,2022.0,baru,0,1,1390000000.0
Cibubur, Bekasi,-6.3551787,106.8646203,rumah,3.0,3.0,78.0,83.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,0,1,764000000.0
Cibubur, Bekasi,-6.3551787,106.8646203,rumah,4.0,3.0,86.0,115.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,0,1,1200000000.0
Cibubur, Bekasi,-6.3551787,106.8646203,rumah,3.0,3.0,86.0,115.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,1,1,1310000000.0
Mustikajaya, Bekasi,-6.292665,107.0274099,rumah,2.0,1.0,72.0,36.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,2.0,2020.0,bagus,0,1,680000000.0
Mustikajaya, Bekasi,-6.292665,107.0274099,rumah,2.0,1.0,72.0,36.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,6.0,2016.0,sudah renovasi,1,0,680000000.0
Mustikajaya, Bekasi,-6.292665,107.0274099,rumah,3.0,2.0,165.0,90.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,8.0,2014.0,sudah renovasi,1,0,1200000000.0
Mustikajaya, Bekasi,-6.292665,107.0274099,rumah,2.0,1.0,72.0,36.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,9.0,2013.0,sudah renovasi,1,0,680000000.0
Mustikajaya, Bekasi,-6.292665,107.0274099,rumah,2.0,1.0,72.0,36.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,5.0,2017.0,sudah renovasi,1,0,680000000.0
Mustikajaya, Bekasi,-6.292665,107.0274099,rumah,3.0,2.0,165.0,90.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,6.0,2016.0,sudah renovasi,1,0,1200000000.0
Mustikajaya, Bekasi,-6.292665,107.0274099,rumah,2.0,1.0,72.0,36.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,4.0,2018.0,sudah renovasi,1,1,680000000.0
Mustikajaya, Bekasi,-6.292665,107.0274099,rumah,3.0,2.0,165.0,90.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,8.0,2014.0,sudah renovasi,1,1,1200000000.0
Mustikajaya, Bekasi,-6.292665,107.0274099,rumah,2.0,1.0,60.0,36.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,bagus,1,1,390000000.0
Mustikajaya, Bekasi,-6.292665,107.0274099,rumah,2.0,1.0,70.0,41.0,1.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,0,1,455000000.0
Mustikajaya, Bekasi,-6.292665,107.0274099,rumah,3.0,2.0,125.0,65.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,0,1,1010000000.0
Mustikajaya, Bekasi,-6.292665,107.0274099,rumah,2.0,1.0,96.0,48.0,1.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,0,1,690000000.0
Mustikajaya, Bekasi,-6.292665,107.0274099,rumah,3.0,2.0,72.0,60.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,1,1,988000000.0
Mustikajaya, Bekasi,-6.292665,107.0274099,rumah,2.0,1.0,60.0,55.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,3.0,2019.0,baru,1,1,465000000.0
Mustikajaya, Bekasi,-6.292665,107.0274099,rumah,2.0,2.0,60.0,55.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,3.0,2019.0,baru,1,1,480000000.0
Mustikajaya, Bekasi,-6.292665,107.0274099,rumah,2.0,1.0,72.0,48.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,baru,0,1,625000000.0
Mustikajaya, Bekasi,-6.292665,107.0274099,rumah,4.0,4.0,210.0,310.0,2.0,1.0,1.0,shm - sertifikat hak milik,3300 mah,7.0,2015.0,bagus,0,1,3000000000.0
Jatisampurna, Bekasi,-6.363929,106.9250756,rumah,3.0,2.0,84.0,77.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,1.0,2021.0,bagus sekali,0,0,1180000000.0
Jatisampurna, Bekasi,-6.363929,106.9250756,rumah,2.0,1.0,90.0,70.0,1.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,15.0,2007.0,bagus,1,1,1050000000.0
Jatisampurna, Bekasi,-6.363929,106.9250756,rumah,2.0,2.0,105.0,90.0,2.0,1.0,0.0,shm - sertifikat hak milik,2200 mah,8.0,2014.0,bagus,0,1,1080000000.0
Jatisampurna, Bekasi,-6.363929,106.9250756,rumah,2.0,1.0,90.0,70.0,1.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,8.0,2014.0,bagus,0,1,1150000000.0
Jatisampurna, Bekasi,-6.363929,106.9250756,rumah,2.0,1.0,90.0,70.0,1.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,2.0,2020.0,bagus,0,1,1150000000.0
Jatisampurna, Bekasi,-6.363929,106.9250756,rumah,2.0,1.0,90.0,70.0,1.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,6.0,2016.0,bagus,0,1,1150000000.0
Jatisampurna, Bekasi,-6.363929,106.9250756,rumah,2.0,1.0,90.0,70.0,1.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,8.0,2014.0,bagus,0,1,1150000000.0
Jatisampurna, Bekasi,-6.363929,106.9250756,rumah,3.0,3.0,84.0,77.0,1.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,0,1,1210000000.0
Jatisampurna, Bekasi,-6.363929,106.9250756,rumah,3.0,3.0,84.0,77.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,1.0,2021.0,baru,0,1,1180000000.0
Jatisampurna, Bekasi,-6.363929,106.9250756,rumah,2.0,1.0,90.0,70.0,1.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,13.0,2009.0,bagus,0,1,1150000000.0
Jatisampurna, Bekasi,-6.363929,106.9250756,rumah,2.0,1.0,89.0,52.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,baru,0,1,968000000.0
Jatisampurna, Bekasi,-6.363929,106.9250756,rumah,4.0,3.0,165.0,180.0,2.0,1.0,1.0,shm - sertifikat hak milik,2200 mah,7.0,2015.0,sudah renovasi,1,1,1650000000.0
Jatisampurna, Bekasi,-6.363929,106.9250756,rumah,3.0,3.0,84.0,77.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,3.0,2019.0,baru,0,1,1180000000.0
Jatisampurna, Bekasi,-6.363929,106.9250756,rumah,4.0,3.0,84.0,105.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,1,1,1300000000.0
Jatisampurna, Bekasi,-6.363929,106.9250756,rumah,3.0,2.0,101.0,84.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,0,1,1190000000.0
Jatisampurna, Bekasi,-6.363929,106.9250756,rumah,3.0,2.0,84.0,77.0,2.0,1.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,1,1,1180000000.0
Jatisampurna, Bekasi,-6.363929,106.9250756,rumah,3.0,3.0,87.0,77.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,0,1,1300000000.0
Jatisampurna, Bekasi,-6.363929,106.9250756,rumah,2.0,1.0,80.0,55.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,baru,1,1,600000000.0
Jatisampurna, Bekasi,-6.363929,106.9250756,rumah,2.0,1.0,70.0,45.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,baru,0,0,500000000.0
Jatisampurna, Bekasi,-6.363929,106.9250756,rumah,3.0,3.0,82.0,72.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,0,0,1100000000.0
Jatiwarna, Bekasi,-6.30538,106.9294595,rumah,3.0,3.0,92.0,130.0,2.0,1.0,0.0,shm - sertifikat hak milik,2200 mah,4.0,2018.0,bagus,1,1,1280000000.0
Jatiwarna, Bekasi,-6.30538,106.9294595,rumah,3.0,4.0,216.0,300.0,3.0,1.0,1.0,shm - sertifikat hak milik,5500 mah,10.0,2012.0,sudah renovasi,1,1,3700000000.0
Jatiwarna, Bekasi,-6.30538,106.9294595,rumah,4.0,2.0,95.0,88.0,1.0,0.0,0.0,shm - sertifikat hak milik,3500 mah,0.0,2022.0,baru,1,1,1070000000.0
Jatiwarna, Bekasi,-6.30538,106.9294595,rumah,2.0,1.0,52.0,36.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,baru,0,1,476000000.0
Jatiwarna, Bekasi,-6.30538,106.9294595,rumah,3.0,3.0,70.0,120.0,2.0,0.0,0.0,shm - sertifikat hak milik,3500 mah,0.0,2022.0,baru,1,1,968000000.0
Jatiwarna, Bekasi,-6.30538,106.9294595,rumah,3.0,2.0,70.0,65.0,1.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,1,1,884000000.0
Jatiwarna, Bekasi,-6.30538,106.9294595,rumah,4.0,3.0,95.0,140.0,2.0,0.0,0.0,shm - sertifikat hak milik,3500 mah,0.0,2022.0,baru,1,1,1180000000.0
Jatiwarna, Bekasi,-6.30538,106.9294595,rumah,5.0,4.0,183.0,136.0,2.0,1.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,0,1,4040000000.0
Jatiwarna, Bekasi,-6.30538,106.9294595,rumah,3.0,3.0,180.0,172.0,1.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,12.0,2010.0,bagus,1,1,1100000000.0
Jatiwarna, Bekasi,-6.30538,106.9294595,rumah,3.0,2.0,175.0,250.0,2.0,0.0,0.0,shm - sertifikat hak milik,3500 mah,18.0,2004.0,butuh renovasi,1,1,2250000000.0
Jatiwarna, Bekasi,-6.30538,106.9294595,rumah,3.0,2.0,115.0,113.0,1.0,0.0,0.0,shm - sertifikat hak milik,4400 mah,7.0,2015.0,bagus,1,1,1800000000.0
Jatiwarna, Bekasi,-6.30538,106.9294595,rumah,2.0,1.0,97.0,76.0,1.0,0.0,0.0,"lainnya (ppjb,girik,adat,dll)",1300 mah,4.0,2018.0,bagus,0,0,800000000.0
Pondok Gede, Bekasi,-6.2717463,106.930825,rumah,3.0,2.0,70.0,85.0,2.0,1.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,0,1,920000000.0
Pondok Gede, Bekasi,-6.2717463,106.930825,rumah,4.0,4.0,91.0,165.0,3.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,0,1,1970000000.0
Pondok Gede, Bekasi,-6.2717463,106.930825,rumah,3.0,3.0,178.0,110.0,1.0,1.0,0.0,shm - sertifikat hak milik,2200 mah,5.0,2017.0,sudah renovasi,0,0,1990000000.0
Pondok Gede, Bekasi,-6.2717463,106.930825,rumah,4.0,2.0,760.0,350.0,1.0,1.0,1.0,shm - sertifikat hak milik,4400 mah,37.0,1985.0,butuh renovasi,0,0,3950000000.0
Pondok Gede, Bekasi,-6.2717463,106.930825,rumah,4.0,3.0,154.0,150.0,1.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,5.0,2017.0,bagus,0,1,1250000000.0
Pondok Gede, Bekasi,-6.2717463,106.930825,rumah,3.0,3.0,75.0,80.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,0,1,1110000000.0
Pondok Gede, Bekasi,-6.2717463,106.930825,rumah,3.0,4.0,91.0,165.0,3.0,1.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,0,1,1870000000.0
Jaka Setia, Bekasi,-6.2650605,106.9740988,rumah,3.0,3.0,118.0,156.0,2.0,1.0,1.0,shm - sertifikat hak milik,2200 mah,9.0,2013.0,bagus,0,1,1590000000.0
Jaka Setia, Bekasi,-6.2650605,106.9740988,rumah,3.0,3.0,118.0,156.0,2.0,1.0,1.0,shm - sertifikat hak milik,2200 mah,3.0,2019.0,bagus,0,1,1620000000.0
Jati Asih, Bekasi,-6.3102779,106.9565924,rumah,2.0,1.0,64.0,47.0,1.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,0,1,500000000.0
Jati Asih, Bekasi,-6.3102779,106.9565924,rumah,2.0,1.0,78.0,54.0,1.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,0,1,750000000.0
Jati Asih, Bekasi,-6.3102779,106.9565924,rumah,3.0,2.0,96.0,80.0,2.0,0.0,0.0,hgb - hak guna bangunan,2200 mah,0.0,2022.0,baru,0,1,959000000.0
Jati Asih, Bekasi,-6.3102779,106.9565924,rumah,3.0,2.0,70.0,70.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,0,1,774000000.0
Jati Asih, Bekasi,-6.3102779,106.9565924,rumah,3.0,2.0,80.0,90.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,1.0,2021.0,baru,1,0,995000000.0
Jati Asih, Bekasi,-6.3102779,106.9565924,rumah,2.0,2.0,112.0,71.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,4.0,2018.0,bagus,0,1,1400000000.0
Jati Asih, Bekasi,-6.3102779,106.9565924,rumah,3.0,2.0,72.0,90.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,1,1,1050000000.0
Jati Asih, Bekasi,-6.3102779,106.9565924,rumah,3.0,2.0,100.0,70.0,2.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,baru,0,1,975000000.0
Jati Asih, Bekasi,-6.3102779,106.9565924,rumah,2.0,1.0,72.0,50.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,6.0,2016.0,baru,1,1,620000000.0
Jati Asih, Bekasi,-6.3102779,106.9565924,rumah,3.0,2.0,72.0,80.0,2.0,0.0,0.0,hgb - hak guna bangunan,2200 mah,0.0,2022.0,baru,0,1,959000000.0
Jati Asih, Bekasi,-6.3102779,106.9565924,rumah,3.0,2.0,100.0,66.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,baru,0,1,875000000.0
Jati Asih, Bekasi,-6.3102779,106.9565924,rumah,2.0,1.0,72.0,50.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,2.0,2020.0,bagus,1,0,600000000.0
Jati Asih, Bekasi,-6.3102779,106.9565924,rumah,3.0,2.0,42.0,63.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,1,1,807000000.0
Jati Asih, Bekasi,-6.3102779,106.9565924,rumah,3.0,1.0,60.0,50.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,baru,1,1,580000000.0
Jati Asih, Bekasi,-6.3102779,106.9565924,rumah,2.0,1.0,63.0,45.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,baru,1,1,679000000.0
Jati Asih, Bekasi,-6.3102779,106.9565924,rumah,3.0,2.0,72.0,80.0,2.0,0.0,0.0,hgb - hak guna bangunan,2200 mah,0.0,2022.0,baru,0,1,900000000.0
Jati Asih, Bekasi,-6.3102779,106.9565924,rumah,3.0,2.0,70.0,90.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,7.0,2015.0,baru,1,1,849000000.0
Jati Asih, Bekasi,-6.3102779,106.9565924,rumah,3.0,2.0,75.0,66.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,0,1,880000000.0
Jati Asih, Bekasi,-6.3102779,106.9565924,rumah,2.0,2.0,65.0,58.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,0,1,695000000.0
Jati Asih, Bekasi,-6.3102779,106.9565924,rumah,2.0,1.0,60.0,36.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,baru,0,1,465000000.0
Jati Asih, Bekasi,-6.3102779,106.9565924,rumah,2.0,2.0,42.0,62.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,1,1,857000000.0
Jati Asih, Bekasi,-6.3102779,106.9565924,rumah,2.0,1.0,72.0,45.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,baru,1,1,650000000.0
Jati Asih, Bekasi,-6.3102779,106.9565924,rumah,4.0,3.0,175.0,140.0,1.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,0,1,145000000.0
Jati Asih, Bekasi,-6.3102779,106.9565924,rumah,4.0,4.0,300.0,250.0,2.0,0.0,0.0,shm - sertifikat hak milik,4400 mah,1.0,2021.0,sudah renovasi,1,0,1990000000.0
Jati Asih, Bekasi,-6.3102779,106.9565924,rumah,3.0,3.0,99.0,71.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,5.0,2017.0,bagus,0,1,675000000.0
Jati Asih, Bekasi,-6.3102779,106.9565924,rumah,2.0,1.0,66.0,57.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,14.0,2008.0,sudah renovasi,1,1,350000000.0
Jati Asih, Bekasi,-6.3102779,106.9565924,rumah,2.0,1.0,66.0,57.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,15.0,2007.0,sudah renovasi,1,1,350000000.0
Jati Asih, Bekasi,-6.3102779,106.9565924,rumah,2.0,1.0,78.0,54.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,baru,0,1,750000000.0
Jati Asih, Bekasi,-6.3102779,106.9565924,rumah,2.0,1.0,70.0,42.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,bagus,1,1,400000000.0
Jati Asih, Bekasi,-6.3102779,106.9565924,rumah,4.0,3.0,175.0,133.0,1.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,22.0,2000.0,bagus,1,1,1350000000.0
Jati Asih, Bekasi,-6.3102779,106.9565924,rumah,4.0,3.0,175.0,133.0,1.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,22.0,2000.0,bagus,1,1,1350000000.0
Jati Asih, Bekasi,-6.3102779,106.9565924,rumah,2.0,1.0,78.0,54.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,1.0,2021.0,baru,0,1,750000000.0
Jati Asih, Bekasi,-6.3102779,106.9565924,rumah,2.0,1.0,60.0,40.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,0,1,550000000.0
Jati Asih, Bekasi,-6.3102779,106.9565924,rumah,3.0,2.0,78.0,54.0,1.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,bagus,1,1,700000000.0
Jati Asih, Bekasi,-6.3102779,106.9565924,rumah,2.0,1.0,63.0,45.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,1.0,2021.0,baru,0,1,682000000.0
Grand Wisata, Bekasi,-6.2831904,107.045462,rumah,3.0,3.0,200.0,300.0,2.0,1.0,1.0,,3300 mah,8.0,2014.0,bagus,0,0,2300000000.0
Grand Wisata, Bekasi,-6.2831904,107.045462,rumah,3.0,2.0,165.0,90.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,1.0,2021.0,sudah renovasi,1,0,1200000000.0
Grand Wisata, Bekasi,-6.2831904,107.045462,rumah,4.0,3.0,382.0,350.0,2.0,1.0,1.0,shm - sertifikat hak milik,4400 mah,7.0,2015.0,bagus,0,1,4300000000.0
Grand Wisata, Bekasi,-6.2831904,107.045462,rumah,3.0,2.0,112.0,65.0,1.0,1.0,1.0,shm - sertifikat hak milik,2200 mah,9.0,2013.0,bagus,1,1,1250000000.0
Grand Wisata, Bekasi,-6.2831904,107.045462,rumah,3.0,2.0,160.0,127.0,2.0,1.0,1.0,shm - sertifikat hak milik,2200 mah,4.0,2018.0,bagus,0,0,2300000000.0
Grand Wisata, Bekasi,-6.2831904,107.045462,rumah,3.0,2.0,160.0,127.0,1.0,1.0,1.0,shm - sertifikat hak milik,2200 mah,4.0,2018.0,sudah renovasi,0,0,2200000000.0
Grand Wisata, Bekasi,-6.2831904,107.045462,rumah,4.0,3.0,105.0,101.0,3.0,0.0,0.0,shm - sertifikat hak milik,4400 mah,0.0,2022.0,baru,0,1,1960000000.0
Grand Wisata, Bekasi,-6.2831904,107.045462,rumah,2.0,2.0,66.0,42.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,3.0,2019.0,bagus,0,0,875000000.0
Grand Wisata, Bekasi,-6.2831904,107.045462,rumah,2.0,2.0,60.0,58.0,1.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,0,1,695000000.0
Jatibening, Bekasi,-6.2607598,106.9489954,rumah,4.0,3.0,140.0,170.0,2.0,1.0,0.0,shm - sertifikat hak milik,4400 mah,1.0,2021.0,baru,0,1,1800000000.0
Jatibening, Bekasi,-6.2607598,106.9489954,rumah,3.0,2.0,72.0,90.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,1,1,1050000000.0
Jatibening, Bekasi,-6.2607598,106.9489954,rumah,3.0,2.0,72.0,90.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,1,1,1050000000.0
Jatibening, Bekasi,-6.2607598,106.9489954,rumah,3.0,2.0,72.0,90.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,1,1,1050000000.0
Jatibening, Bekasi,-6.2607598,106.9489954,rumah,3.0,2.0,72.0,90.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,1,1,1050000000.0
Jatibening, Bekasi,-6.2607598,106.9489954,rumah,3.0,2.0,72.0,90.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,1,1,1050000000.0
Jatibening, Bekasi,-6.2607598,106.9489954,rumah,3.0,2.0,105.0,100.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,4.0,2018.0,baru,0,1,1250000000.0
Jatibening, Bekasi,-6.2607598,106.9489954,rumah,5.0,5.0,182.0,300.0,2.0,1.0,1.0,shm - sertifikat hak milik,4400 mah,12.0,2010.0,bagus,0,1,1690000000.0
Jatibening, Bekasi,-6.2607598,106.9489954,rumah,3.0,3.0,92.0,170.0,2.0,1.0,1.0,shm - sertifikat hak milik,3500 mah,0.0,2022.0,baru,1,1,1620000000.0
Jatibening, Bekasi,-6.2607598,106.9489954,rumah,2.0,1.0,84.0,47.0,1.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,1.0,2021.0,baru,0,1,735000000.0
Jatibening, Bekasi,-6.2607598,106.9489954,rumah,3.0,3.0,92.0,160.0,2.0,1.0,1.0,shm - sertifikat hak milik,3500 mah,0.0,2022.0,baru,0,1,1620000000.0
Jatibening, Bekasi,-6.2607598,106.9489954,rumah,4.0,2.0,120.0,200.0,3.0,1.0,1.0,shm - sertifikat hak milik,3300 mah,1.0,2021.0,bagus sekali,0,1,2100000000.0
Jatibening, Bekasi,-6.2607598,106.9489954,rumah,2.0,1.0,92.0,48.0,1.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,bagus,0,1,799000000.0
Jatibening, Bekasi,-6.2607598,106.9489954,rumah,4.0,2.0,160.0,285.0,2.0,1.0,1.0,shm - sertifikat hak milik,3500 mah,1.0,2021.0,bagus,0,1,3400000000.0
Jatibening, Bekasi,-6.2607598,106.9489954,rumah,3.0,3.0,123.0,165.0,2.0,1.0,1.0,shm - sertifikat hak milik,2200 mah,1.0,2021.0,baru,0,1,1250000000.0
Jatibening, Bekasi,-6.2607598,106.9489954,rumah,3.0,2.0,77.0,109.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,0,1,1200000000.0
Jatibening, Bekasi,-6.2607598,106.9489954,rumah,3.0,2.0,72.0,90.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,0,1,1050000000.0
Jatibening, Bekasi,-6.2607598,106.9489954,rumah,3.0,2.0,160.0,205.0,2.0,1.0,0.0,shm - sertifikat hak milik,2200 mah,1.0,2021.0,butuh renovasi,0,1,1350000000.0
Jatibening, Bekasi,-6.2607598,106.9489954,rumah,3.0,2.0,78.0,46.0,1.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,bagus,1,1,700000000.0
Jatibening, Bekasi,-6.2607598,106.9489954,rumah,3.0,2.0,154.0,154.0,1.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,4.0,2018.0,sudah renovasi,1,1,2200000000.0
Jatibening, Bekasi,-6.2607598,106.9489954,rumah,2.0,1.0,75.0,55.0,2.0,0.0,0.0,shm - sertifikat hak milik,1300 mah,0.0,2022.0,bagus,1,1,703000000.0
Jatibening, Bekasi,-6.2607598,106.9489954,rumah,3.0,2.0,72.0,108.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,0,1,1050000000.0
Jatibening, Bekasi,-6.2607598,106.9489954,rumah,3.0,2.0,72.0,108.0,2.0,0.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,2022.0,baru,1,1,1050000000.0
